,created_at,full_text,quote_count,reply_count,retweet_count,favorite_count,username,tweet_url,Kandidat
7708,Fri Dec 22 16:45:37 +0000 2023,tweet Bocah ingusan ni bos senggol dong,0.0,0,0.0,0.0,jiminpark210523,https://twitter.com/jiminpark210523/status/1738239376772206959,Prabowo-Gibran
7709,Fri Dec 22 16:28:52 +0000 2023,tweet Yang sering nyepelekan menganggap hanya bocah ingusan plonga plongo Tu kalian bisa liat sendiri bangga gua liat Gibran Rakabuming kenak goreng paslon 01 dan 03 kliatan siapa yg plonga plongo,0.0,0,0.0,0.0,coo_gaming,https://twitter.com/coo_gaming/status/1738235161815453778,Prabowo-Gibran
7710,Fri Dec 22 16:26:35 +0000 2023,gue emosi bgt klo ada kritik buat gibran tp para pendukungnya malah bales bgini baru gibran aja udah takut or katanya bocah ingusan kok ketar ketir GAK GITU AJGGGG LU PD KNPSI ASU LAHH,0.0,0,0.0,0.0,yookwrina,https://twitter.com/yookwrina/status/1738234589758554613,Prabowo-Gibran
7711,Fri Dec 22 15:58:01 +0000 2023,Budiman tweet Bagi orang idiot mungkin iya tapi bagi yg nalarnya bagus semua itu omong kosong debat kualitas bocah ingusan,0.0,0,0.0,4.0,MNyiyik23861,https://twitter.com/MNyiyik23861/status/1738227400348156319,Prabowo-Gibran
7712,Fri Dec 22 15:51:47 +0000 2023,tweet Digoreng bocah ingusan,0.0,0,0.0,1.0,huuufffttt_,https://twitter.com/huuufffttt_/status/1738225830776738112,Prabowo-Gibran
7713,Fri Dec 22 15:45:28 +0000 2023,tweet Lebih ke sok iye bocah ingusan itu padahal dia aja baru menghapal,0.0,0,0.0,0.0,KimociOzawa,https://twitter.com/KimociOzawa/status/1738224241261396278,Prabowo-Gibran
7714,Fri Dec 22 15:25:42 +0000 2023,tweet Ga bahaya ta bocah ingusan ini,0.0,0,0.0,1.0,daeng_fm,https://twitter.com/daeng_fm/status/1738219267013939265,Prabowo-Gibran
7715,Fri Dec 22 15:25:07 +0000 2023,i m not saying Gibran is good Konteksnya dia menang di debat kali ini karena bisa bikin lawan lawan termasuk rival utamanya kelabakan ngimbangi profesor dan mematahkan asumsi kalau dia itu bocah ingusan He wins today meski cara debatnya agak ngeselin,0.0,0,0.0,6.0,ditya_mub,https://twitter.com/ditya_mub/status/1738219121094082920,Prabowo-Gibran
7716,Fri Dec 22 15:10:22 +0000 2023,lucu banget min pendukung paslon sebelah giliran mas tweet salah ucap dibilang bocah ingusan giliran pernyataannya keren dibilang ngapalin teks Orang nyerang kok bisa ga konsisten ya wkwkwkwk,0.0,4,0.0,79.0,deadwoodnewbie,https://twitter.com/deadwoodnewbie/status/1738215406513562031,Prabowo-Gibran
7717,Fri Dec 22 15:09:48 +0000 2023,didu tweet Udah puang didu mending anda kasih mata kuliah 2sks ke Cak Kardus Durian spy minimal bisa jawablah pertanyaan bocah ingusan,0.0,0,0.0,0.0,pelita_putera,https://twitter.com/pelita_putera/status/1738215266641940576,Prabowo-Gibran
7718,Fri Dec 22 15:06:27 +0000 2023,Mas gibran bukan bocah ingusan,0.0,0,0.0,0.0,RAyuSaputri,https://twitter.com/RAyuSaputri/status/1738214423972688000,Prabowo-Gibran
7719,Fri Dec 22 15:05:29 +0000 2023,Wkwkwk katanya bocah ingusan tapi kok ketar ketir 2024 TETAP ALL IN PRABOWO GIBRAN,0.0,0,0.0,0.0,rajief_JR,https://twitter.com/rajief_JR/status/1738214180023370095,Prabowo-Gibran
7720,Fri Dec 22 15:02:10 +0000 2023,Lawan terkejut dg prediksinya bocah ingusan malah jadi bintang panggung dan menutup dengan kesantunan Sekarang para buzzers akan memyerang microphone earphone kata per kata bahkan wajah Gibran Malam ini Indonesia belajar berilah ruang bagi anak muda,0.0,4,9.0,120.0,Turah_Bagoes,https://twitter.com/Turah_Bagoes/status/1738213345894031673,Prabowo-Gibran
7721,Fri Dec 22 15:00:51 +0000 2023,Bener banget yang hina gibran bocah ingusan bocah kemarin sore pada kmna ya,0.0,0,0.0,0.0,xyeozun,https://twitter.com/xyeozun/status/1738213012547444956,Prabowo-Gibran
7722,Fri Dec 22 14:53:37 +0000 2023,tweet Mnurut sy pendukung koalisi gibran tolol semua misalkan gibran jadi Presiden mulai dari mantan presiden smpe jendral aktif harus tunduk dgn bocah ingusan yg dipaksakan jadi pemimpin,0.0,1,0.0,2.0,david_gliath,https://twitter.com/david_gliath/status/1738211191661765107,Prabowo-Gibran
7723,Fri Dec 22 14:51:58 +0000 2023,apaan sih dulu pas pak prabowo milih mas gibran aja dihujat knp pilih bocah ingusan kek dia sekarang menang debat malah bilang pak prabowo ga banget aneh aja netijen yak,0.0,2,1.0,11.0,syabanjago4s,https://twitter.com/syabanjago4s/status/1738210778199793761,Prabowo-Gibran
7724,Fri Dec 22 14:50:12 +0000 2023,keliatan pinternya walau dibilang bocah ingusan tapi dari debat tadi kualitas gibran keliatan menonjol,0.0,0,0.0,3.0,xixjmnshy,https://twitter.com/xixjmnshy/status/1738210332206891323,Prabowo-Gibran
7725,Fri Dec 22 14:47:49 +0000 2023,Kelass gibran yang digadang bocah ingusan ngangong doang tau carry,0.0,0,0.0,0.0,raflyilhmsyh,https://twitter.com/raflyilhmsyh/status/1738209735227400219,Prabowo-Gibran
7726,Fri Dec 22 14:37:31 +0000 2023,Itu kemarin yg bilang gibran bocah ingusan pasti lagi terkaget kaget liat debat hari ini,0.0,0,0.0,0.0,SuperBisaa,https://twitter.com/SuperBisaa/status/1738207142790725993,Prabowo-Gibran
7727,Fri Dec 22 14:36:05 +0000 2023,Terlepas dari etisnya MK dinasti mnrt gw Gibran emang layak tanding lawan Imin Mahfud Bukan lagi kyk bocah ingusan ordal karbitan dll Imin Mahfud jg ga jele2 amat cuma kalah terang sm Gibran di debat kali ini,0.0,0,0.0,1.0,adzan_,https://twitter.com/adzan_/status/1738206779614605352,Prabowo-Gibran
7728,Fri Dec 22 14:34:25 +0000 2023,Kek nya bakalan hilang nih julukan bocah ingusan dri tweet mantap lah buat mas gibran malam ini PrabowoGibran2024,0.0,0,0.0,0.0,PScorphio,https://twitter.com/PScorphio/status/1738206360192602546,Prabowo-Gibran
7729,Fri Dec 22 14:10:03 +0000 2023,Tim sukses Imin Gibran Takut Debat Tim sukses Mahfud Gibran Ga berani Debat Cak Imin Takut Debat apaaan bonyok aku Digebukin Mahfud podo cak aku yo Nyonyor ditampolin Bocah ingusan Bonyok juga akhir nya Hahahaha,0.0,0,1.0,1.0,SandySoekamto,https://twitter.com/SandySoekamto/status/1738200230359921018,Prabowo-Gibran
7730,Fri Dec 22 14:08:41 +0000 2023,Penyampaian dalam menjawab debat mas Gibran sangat menguasai materi dan memberi penjelasan dengan lancar guys buakan bocah ingusan yang plonga plongo Camp 02Melanjutkan GibranMembuktikan,0.0,0,0.0,0.0,kozan_al95755,https://twitter.com/kozan_al95755/status/1738199887110701442,Prabowo-Gibran
7731,Fri Dec 22 14:04:27 +0000 2023,Kali ini beneran fiks coblos no 2 dah gagasan Gibran kelazzz yang katanya bocah ingusan kok pada takut yakkk suka heran sama yang bawa2 umur saatnyaanakmudajaditerdepan,0.0,0,0.0,0.0,JakeBestBoy1,https://twitter.com/JakeBestBoy1/status/1738198819630973294,Prabowo-Gibran
7732,Fri Dec 22 14:00:37 +0000 2023,Tim sukses Imin Gibran Takut Debat Tim sukses Mahfud Gibran Ga berani Debat Cak Imin Takut Debat apaaan bonyok aku Digebukin Mahfud podo cak aku yo Nyonyor ditampolin Bocah ingusan Aku Bolomu mas tweet DebatCawapres,13.0,155,164.0,487.0,Heraloebss,https://twitter.com/Heraloebss/status/1738197856660734453,Prabowo-Gibran
7733,Fri Dec 22 13:47:24 +0000 2023,GIBRAN BOCAH INGUSAN Keluar lo semua yang ngeremehin mas gibran,0.0,0,0.0,0.0,randomtheutics,https://twitter.com/randomtheutics/status/1738194527369003066,Prabowo-Gibran
7734,Fri Dec 22 13:45:47 +0000 2023,mana nih yang bacot GIBRAN BOCAH INGUSAN,0.0,0,0.0,0.0,randomtheutics,https://twitter.com/randomtheutics/status/1738194121196773846,Prabowo-Gibran
7735,Fri Dec 22 13:43:22 +0000 2023,Ternyata Si bocah ingusan BUKAN kaleng Cukup menguasai masalah Utk bung Anda sebut bocah asu Ternyata si asu lbh bernilai dibanding tukang melucu yg gak lucu tweet Jng sekali kali merendahkan kualitas seseorang yg blm diuji,0.0,0,0.0,0.0,suryasena53,https://twitter.com/suryasena53/status/1738193513857405022,Prabowo-Gibran
7736,Fri Dec 22 13:22:32 +0000 2023,Lbs tweet Pendukung bocah ingusan ikutan dungu nih,0.0,0,0.0,0.0,RomziTrilaksana,https://twitter.com/RomziTrilaksana/status/1738188271539433505,Prabowo-Gibran
7737,Fri Dec 22 13:22:32 +0000 2023,yg ngatain gibran bocah ingusan kemana,0.0,1,0.0,0.0,sillyfoozel,https://twitter.com/sillyfoozel/status/1738188269626753244,Prabowo-Gibran
7738,Fri Dec 22 13:21:13 +0000 2023,soalnya dari kemaren liat orang2 ngatain dia bocah ingusan belum banyak pengalaman kalo debat pasti ngang ngong dll tp ternyata salah besar sejauh ini statement mas gibran patut diacungi jempol,0.0,0,0.0,0.0,preciousjungs,https://twitter.com/preciousjungs/status/1738187938968863007,Prabowo-Gibran
7739,Fri Dec 22 13:20:50 +0000 2023,gibran bocah ingusan gacor lebih relistis paslon lain kebanyakan normatif,0.0,0,0.0,0.0,ekarudal,https://twitter.com/ekarudal/status/1738187841530966245,Prabowo-Gibran
7740,Fri Dec 22 13:19:32 +0000 2023,tadi mas gibran keren banget bisa ngebuktiin kalo beliau yang dikata bocah ingusan bisa juga perform debat dengan baik 02Melanjutkan GibranMembuktikan,0.0,0,0.0,0.0,dijaminenakenak,https://twitter.com/dijaminenakenak/status/1738187516485005651,Prabowo-Gibran
7741,Fri Dec 22 13:18:34 +0000 2023,Mana nih yang ngatain mas gibran bocah ingusan Wkwkwk PrabowoGibran2024,0.0,0,0.0,2.0,RAyuSaputri,https://twitter.com/RAyuSaputri/status/1738187271541789081,Prabowo-Gibran
7742,Fri Dec 22 13:12:12 +0000 2023,Gibran membuktikan bukan bocah ingusan sejauh ini,0.0,0,0.0,0.0,Hanif_RIP,https://twitter.com/Hanif_RIP/status/1738185671729389699,Prabowo-Gibran
7743,Fri Dec 22 13:10:05 +0000 2023,kerja nyata mas gibran bisa dilihat langsung dari solo gaperlu denial dan selalu melekatkan kata bocah ingusan ke beliau karena kinerja itu gak ditentukan dari usia KerjaNyataGibran,0.0,0,0.0,0.0,rere_latte,https://twitter.com/rere_latte/status/1738185139459682761,Prabowo-Gibran
7744,Fri Dec 22 13:04:17 +0000 2023,Ada yang bilang Mas Gibran Belimbing Sayur Bocah Ingusan tapi Ini loh Kinerja Mas Gibran selama menjadi Walikota Solo Hehe terus cawapres loe d bisa apa KerjaNyataGibran,0.0,0,1.0,1.0,eimeralds,https://twitter.com/eimeralds/status/1738183677925101817,Prabowo-Gibran
7745,Fri Dec 22 13:03:50 +0000 2023,keren banget sih mas gibran abis baca2 hasil kerjanya semasa jadi gubernur bukan bocah ingusan ini KerjaNyataGibran,0.0,0,0.0,0.0,agatavins,https://twitter.com/agatavins/status/1738183563844149355,Prabowo-Gibran
7746,Fri Dec 22 13:00:03 +0000 2023,Gibran yang dikatakan bocah ingusan tp mampu membangun kota Solo begitu hebat Solo kini beda dgn 2 tahun lalu saat sebelum Mas Gibran KerjaNyataGibran,0.0,0,4.0,5.0,Dulure_Gibran,https://twitter.com/Dulure_Gibran/status/1738182612915482739,Prabowo-Gibran
7747,Fri Dec 22 12:58:49 +0000 2023,Gibran yang dihina dibilang bocil dibilang bocah ingusan dibilang planga plongo klemar klemer justru keren bgt openingnya Itu bapak bapak yang udah pro kok keok bgt ketika opening ada yg melenceng jg dari jalur wkwkwk cupuuu DebatCawapres TimGibran,0.0,0,0.0,3.0,aven_januar,https://twitter.com/aven_januar/status/1738182301392261624,Prabowo-Gibran
7748,Fri Dec 22 12:48:16 +0000 2023,Gibran yang dihina dibilang bocil dibilang bocah ingusan dibilang planga plongo klemar klemer justru keren bgt openingnya Itu bapak bapak yang udah pro kok keok bgt ketika opening ada yg melenceng jg dari jalur wkwkwk cupuuu DebatCawapres TimGibran,3.0,23,46.0,332.0,483juta,https://twitter.com/483juta/status/1738179647035302071,Prabowo-Gibran
7749,Fri Dec 22 05:59:50 +0000 2023,Ini Twitter aja sih tapi di Riil life Mas Gibran memang makin bersinar sihh banjir dukungan Chayoo Debat Cawapres ntar ntar kasih KEJUTAN puhsepuh buat kemampuan si bocah ingusan ini,0.0,0,9.0,12.0,NyaiiBubu,https://twitter.com/NyaiiBubu/status/1738076861501239550,Prabowo-Gibran
7750,Wed Dec 20 13:51:38 +0000 2023,UNIFORM inismyname tweet 2024 Back Fahnoor 2024 Kementerian carmuk ke bapaknya walikota Bocah ingusan bisa apa,0.0,0,0.0,1.0,DjumadiPartose1,https://twitter.com/DjumadiPartose1/status/1737470816806215860,Prabowo-Gibran
7751,Wed Dec 20 06:06:37 +0000 2023,Di Tanya UMKM Go Internasional Jawabannya Minta Pak RT Wajib Produk Lokal Duhdeh Boing bocah ingusan tweet Anak Lokur Dungu Lom Ilang juga Jaka sembung bawa rokok bocil dungu bawaan orok,0.0,0,0.0,0.0,iwan_ikur,https://twitter.com/iwan_ikur/status/1737353793631908154,Prabowo-Gibran
7752,Mon Dec 18 22:39:23 +0000 2023,Wkwkwkkw bener mas aku ra dukung gibran tp misal diladeni nek menang isin kr bocah ingusan nek kalah yo isin kalah kok kr bocah ingusan maju keno mundur keno plg bnr rasah diladeni,0.0,0,0.0,0.0,Akundummy1D,https://twitter.com/Akundummy1D/status/1736878857360376258,Prabowo-Gibran
7753,Mon Dec 18 13:50:11 +0000 2023,gibran cuma seklas bocah ingusan,0.0,0,0.0,0.0,AdawiyahFa53003,https://twitter.com/AdawiyahFa53003/status/1736745679450706422,Prabowo-Gibran
7754,Mon Dec 18 02:19:11 +0000 2023,Gibran Bocah Ingusan,0.0,0,0.0,1.0,PKebenaran67056,https://twitter.com/PKebenaran67056/status/1736571784152174635,Prabowo-Gibran
7755,Sun Dec 17 18:17:52 +0000 2023,tweet Siapa yg Masih bertanya tanya Ridwan kamil khofifah erick thohir kalah sama bocah ingusan ini,0.0,0,0.0,0.0,oktaviannnnnn,https://twitter.com/oktaviannnnnn/status/1736450655513116782,Prabowo-Gibran
7756,Sat Dec 16 16:53:21 +0000 2023,TV tweet Kenapa macam bocah ingusan,0.0,0,0.0,0.0,chiIIa07,https://twitter.com/chiIIa07/status/1736066997350432820,Prabowo-Gibran
7757,Fri Dec 15 21:10:12 +0000 2023,BungHerwin tweet bocah ingusan pembawa hancur konstitusi,0.0,0,0.0,1.0,aiz_haryanto,https://twitter.com/aiz_haryanto/status/1735769249573150722,Prabowo-Gibran
7758,Fri Dec 15 20:18:09 +0000 2023,serang terus jangan kasih kendor apa yg ada di gibran serang terus segitunya mau jatuhin gibran yang katanya bocah ingusan,0.0,0,0.0,2.0,IRistopo,https://twitter.com/IRistopo/status/1735756148207427832,Prabowo-Gibran
7759,Thu Dec 14 22:42:41 +0000 2023,Kadang sedih sama org org yang melihat Gibran dari perawakan nya saja Tp ga mempertimbangkan gagasan beliau saat semua org pindqh haluan gajadi dukung Prabowo karna ada gibran justru ak semangat untuk lihat perubahan besar apa yang akan dilakukan bocah ingusan itu bkn Pendukun,0.0,1,0.0,0.0,jukhrup57009,https://twitter.com/jukhrup57009/status/1735430132796661854,Prabowo-Gibran
7760,Thu Dec 14 22:20:16 +0000 2023,tweet Kalau bocah ingusan itu sadar diri Namanya otak dia NORMAL Laah otak dia ngga normal Terus kita harus berharap pada ketidak normalan isi otak nya gitu kang mas,0.0,0,0.0,0.0,akbar2913018658,https://twitter.com/akbar2913018658/status/1735424492833513611,Prabowo-Gibran
7761,Thu Dec 14 16:11:36 +0000 2023,Aksi gibran di debat perdana capres 2024 mendapat teguran bocah ingusan kok disuruh jdi cawapres ya gini deh bikin malu aja PrabowoKoruptor PrabowoPelanggarHAM PrabowoGibranTakutDebat GibranCawapresIlegal TolakPolitikDinasti PrabowoGibranGagal,0.0,0,0.0,0.0,AyoAde28656836,https://twitter.com/AyoAde28656836/status/1735331714082521583,Prabowo-Gibran
7762,Thu Dec 14 11:13:45 +0000 2023,Yg harus diminta tweet adalah hati2 ada bocah ingusan yg gak tau diri maksain diri mau jadi capres sampai2 mempermalukan bapaknya yg sebelumnya sudah punya prestasi besar untuk bangsa ini,0.0,0,0.0,0.0,Gunawan53722139,https://twitter.com/Gunawan53722139/status/1735256759139438664,Prabowo-Gibran
7763,Thu Dec 14 07:04:50 +0000 2023,Coba aja luat dri dulu siapa yg gk tunduk sama Gibran baik ganjar puan anis prabowo airlaangga zulkifli cak imin coba siapa yg bantah semua mengharapkan bocah ingusan itu sampai2 dpp pdip bilang Gibran adalah gula dlm politik noh tanyain kl loo gak yakin,0.0,0,0.0,0.0,ManRahotman,https://twitter.com/ManRahotman/status/1735194118354256315,Prabowo-Gibran
7764,Thu Dec 14 04:47:55 +0000 2023,Inilak perilaku tweet yang tidak tau etika Bocah begini yg bermimpi jadi cawapres Kamu sudah salah besar Kita lihat debat putaran ke 2 nanti ketika anak ingusan yg tdk tau diri yg maju berdebat,0.0,0,0.0,0.0,Nicke9662734599,https://twitter.com/Nicke9662734599/status/1735159659835883694,Prabowo-Gibran
7765,Thu Dec 14 04:17:56 +0000 2023,Lbs Ini adalah bukti tidak Mampu menjual Nama gibran Mas Agus kalah sama bocah ingusan Demokrat g punya harga diri,0.0,0,0.0,0.0,2023ramborambo,https://twitter.com/2023ramborambo/status/1735152114194883022,Prabowo-Gibran
7766,Thu Dec 14 00:30:13 +0000 2023,Sebenarnya debat cawapres itu percuma apalagi berharap mahfud MD vs gibran Mahfud MD akan terlihat seperti bocah ingusan juga krn yg dihadapi adalah anak dari bos tempat dia bekerja Mahfud MD sbg menteri dg posisi dia sbg cawapres melawan anak presiden kalian tahu akan jd apa,0.0,1,0.0,0.0,AldenBenny,https://twitter.com/AldenBenny/status/1735094807297700106,Prabowo-Gibran
7767,Wed Dec 13 15:49:00 +0000 2023,mirip kadruen ya abis bilang jokowi plonga plongo terus bilang jokowi otoriter skrng abis teriak gibran bocah Ingusan skrng teriak gibran ad jiwa otoriter wkwkw,0.0,0,0.0,0.0,tekarok007,https://twitter.com/tekarok007/status/1734963640057602496,Prabowo-Gibran
7768,Wed Dec 13 15:17:27 +0000 2023,gen tweet yang katanya bocah ingusan nih gays ketar ketir ga nih king banteng liat hasil survei ini,0.0,0,0.0,0.0,seri_dini,https://twitter.com/seri_dini/status/1734955698587631931,Prabowo-Gibran
7769,Wed Dec 13 14:35:13 +0000 2023,gen tweet Yang katanya bocah ingusan ga tau tentang politik ko survei nya menang teruss nih ketar ketir ga nihh,0.0,0,0.0,0.0,Sintaaja718479,https://twitter.com/Sintaaja718479/status/1734945072540713217,Prabowo-Gibran
7770,Wed Dec 13 14:24:01 +0000 2023,Ini kata Rocky Gerung tweet itu gak ngerti aturan mirip bocah ingusan Eh lupa pasti nanti para jongos nya marah ini paling nanti bilang Gibran hanya memberikan semangat soal para jongos nya Gibran itu suka ngeles,0.0,0,3.0,4.0,bendolganteng,https://twitter.com/bendolganteng/status/1734942251506352544,Prabowo-Gibran
7771,Wed Dec 13 12:06:33 +0000 2023,Abis dah klian dilepeh ma gibran amponn dahh hebat memang bocah ingusan itu broo disegala tempat jadi bintang bersinar gk nyangka kitanya ternyata gibranlah bintangnya pilpres 24 awokwokwokwpkwok,0.0,0,0.0,0.0,ManRahotman,https://twitter.com/ManRahotman/status/1734907660661858358,Prabowo-Gibran
7772,Wed Dec 13 11:11:55 +0000 2023,tweet Ketum2 partai gimana perasaannya ya DIPAKSA dukung bocah ingusan yg bahkan mereka pasti tau kalo gibran jauuuuuhhhhhhh kapasitasnya dari mereka sendiri pelajaran penting TERSANDERA ITU AMAT SANGAT TIDAK ENAK,0.0,0,0.0,7.0,durang_duraring,https://twitter.com/durang_duraring/status/1734893911292940420,Prabowo-Gibran
7773,Wed Dec 13 09:43:42 +0000 2023,tweet Kesiannn belimbing sayur ini memang Bapaknya gak mikir apaa bocah ingusan dipaksa nyawapres,0.0,0,0.0,2.0,Achma79,https://twitter.com/Achma79/status/1734871707457040488,Prabowo-Gibran
7774,Wed Dec 13 09:25:51 +0000 2023,didu Mhd hrt Yang pasti tertawa dan mau muntah ketika melihat kelakuan tweet yang seperti bocah ingusan,0.0,0,0.0,0.0,cpghutapea,https://twitter.com/cpghutapea/status/1734867215751815479,Prabowo-Gibran
7775,Wed Dec 13 05:05:08 +0000 2023,tweet Deal ya bro Boing bocah ingusan norak banget kan bro,0.0,0,0.0,0.0,iwan_ikur,https://twitter.com/iwan_ikur/status/1734801607743930433,Prabowo-Gibran
7776,Wed Dec 13 03:31:22 +0000 2023,Raharjo dasar bocah ingusan tweet,0.0,0,0.0,0.0,PBerudu,https://twitter.com/PBerudu/status/1734778006663823541,Prabowo-Gibran
7777,Wed Dec 13 01:35:22 +0000 2023,bnar kt org2 PDI P tweet tu msh bocah ingusan ga bs menjaga emosi,0.0,0,0.0,2.0,f124nspanda,https://twitter.com/f124nspanda/status/1734748817495625962,Prabowo-Gibran
7778,Tue Dec 12 10:40:51 +0000 2023,Boing Bocah ingusan tweet sawer cuan sekarung di ponpes di kawal Agiel RI ID Melanggar gak Kampanye uang Kampanye di pesantren JanganPilihGibran,0.0,0,0.0,0.0,iwan_ikur,https://twitter.com/iwan_ikur/status/1734523705748017233,Prabowo-Gibran
7779,Tue Dec 12 10:19:52 +0000 2023,tweet Siapa bilang bocah ingusan tweet pinter Dia dungu bawaan orok kayak bokapnya paham kan,0.0,0,0.0,0.0,iwan_ikur,https://twitter.com/iwan_ikur/status/1734518422850171105,Prabowo-Gibran
7780,Tue Dec 12 07:59:31 +0000 2023,Terlalu mahal harga yg harus dipertaruhkan untuk bocah ingusan belimbing sayur ini sampai berkuasa Wahai saudara sebangsa dan setanah airku Indonesia Sadarlah bahwa negara kita sedang dalam ancaman yg datang dari bangsa sendiri Gibran sdg kena tipu gerombolan prabowo,0.0,0,1.0,4.0,Gunawan53722139,https://twitter.com/Gunawan53722139/status/1734483103715033439,Prabowo-Gibran
7781,Tue Dec 12 04:16:16 +0000 2023,Absen di Acara debat Cawapres sudah membuktikan kalo Gibran hanya bocah ingusan,0.0,0,0.0,0.0,mugiewarae,https://twitter.com/mugiewarae/status/1734426920761352380,Prabowo-Gibran
7782,Tue Dec 12 03:50:08 +0000 2023,007 Nge gibran melulu bocah ingusan belimbing sayur ini Sepertinya urat malunya sdh putus 400 juta Otak mana Mana Otak Ngedabrusssss,0.0,1,0.0,1.0,billy06362378,https://twitter.com/billy06362378/status/1734420344323334598,Prabowo-Gibran
7783,Tue Dec 12 02:02:17 +0000 2023,Prabowo Gibran sih peraturan aja sampai diubah hanya demi bocah ingusan,0.0,0,0.0,0.0,Keunofarafel,https://twitter.com/Keunofarafel/status/1734393202017485021,Prabowo-Gibran
7784,Mon Dec 11 20:11:00 +0000 2023,tweet Marconi Kasian pak prabowo harus membackup bocah ingusan terus,1.0,1,0.0,0.0,BeckhamArmy,https://twitter.com/BeckhamArmy/status/1734304800203034670,Prabowo-Gibran
7785,Mon Dec 11 10:49:52 +0000 2023,Hahaha apa itu bocah BEN ingusan koar2 tok tak ada gunanya GIBRAN PALING OK,0.0,1,0.0,0.0,wonobro_86,https://twitter.com/wonobro_86/status/1734163583670587741,Prabowo-Gibran
7786,Sun Dec 10 23:19:37 +0000 2023,dumdum Hancur negara dipimpin bocah ingusan seperti tweet,0.0,0,0.0,1.0,Rakyatbias_,https://twitter.com/Rakyatbias_/status/1733989877262508205,Prabowo-Gibran
7787,Sun Dec 10 22:35:08 +0000 2023,tweet INDONESIA nanti mau dipimpin oleh Bocah INGUSAN kayak gini oh nggak deh Bapaknya aja bikin Negeri ini Amburadul apalagi si bocah,0.0,0,0.0,1.0,ZainalA04122488,https://twitter.com/ZainalA04122488/status/1733978682942001474,Prabowo-Gibran
7788,Sun Dec 10 01:14:42 +0000 2023,Lawannya bocah ingusan kenapa enggak PD tweet debat enggak berani diwawancara wartawan setres tingkat ODGJ Masak enggak PD,0.0,0,0.0,1.0,EdiBorlan,https://twitter.com/EdiBorlan/status/1733656452408180904,Prabowo-Gibran
7789,Sat Dec 09 22:43:52 +0000 2023,Wowo mana mungkin kalah sdh ada tiket di tangan kanan Gibran sang anak haram yg menggunakan dinasti solo lain halnya jika Allah tdk menghendaki hadirnya bocah ingusan duduk di istana Mau dibawa kemana negara besar dan super Kaya ini,0.0,0,0.0,1.0,DjokoSiswa43603,https://twitter.com/DjokoSiswa43603/status/1733618495064326245,Prabowo-Gibran
7790,Fri Dec 08 12:34:03 +0000 2023,Mar3M Bocah ingusan tweet pegimane Jadi walkot aja gak becus mau maju nyapres gak ngaca Persis kayak bokapnya sudah oon plonga plongo jadi raja ngibul,0.0,0,0.0,0.0,iwan_ikur,https://twitter.com/iwan_ikur/status/1733102640614023557,Prabowo-Gibran
7791,Fri Dec 08 09:43:49 +0000 2023,id Jadi Kader partai ujung ujungnya jadinya seperti Karirnya mentok Kalah sama tweet Si bocah ingusan,0.0,0,0.0,0.0,aaa_nto,https://twitter.com/aaa_nto/status/1733059798181233059,Prabowo-Gibran
7792,Fri Dec 08 06:59:02 +0000 2023,tweet Kalian kok mau ya menjadi kacung dari bocah ingusan yg sangat berambisi pada kekuasaan Narasi tolol dan bodoh dari seorang Semua Paslon tanpa terkecuali harus siap lahir dan bathin menghadapi ini semua Kalian benar2 kurang ajar memperlakukan bangsa ini,0.0,1,2.0,13.0,Gunawan53722139,https://twitter.com/Gunawan53722139/status/1733018330926379213,Prabowo-Gibran
7793,Thu Dec 07 17:09:03 +0000 2023,Bocah ingusan tweet Saya gak expertis debat tunggu arahan bapak ku dulu Lho lho lho ngaku toh yaa Buah busuk jatuh dari atas gak jauh dari puun,0.0,0,0.0,0.0,iwan_ikur,https://twitter.com/iwan_ikur/status/1732809458450112885,Prabowo-Gibran
7794,Thu Dec 07 10:25:15 +0000 2023,SETUJU LENGSERKAN PAKSA JOKOWI DAN KRONINYA GANTUNG PARA KORUPTOR DI MONAS CAWAPRES ILEGAL GIBRAN NGAKU2X PUNYA GELAR BACHELOR DIAJAK DEBAT KABUR BOCAH INGUSAN BAPAK ANAK SAMA SAJA LENGSERKAN JOKOWI LENGSERKAN CAWAPRES GIBRAN R SUDAH JELAS MELANGGAR HUKUM KUN HANCURKAN,0.0,0,0.0,2.0,cangkemratuadil,https://twitter.com/cangkemratuadil/status/1732707836638220700,Prabowo-Gibran
7795,Thu Dec 07 07:41:16 +0000 2023,tweet Ini bukan lomba mewarnai jgn mentang2 bocah ingusan,0.0,0,0.0,0.0,Ilhm141,https://twitter.com/Ilhm141/status/1732666570701443471,Prabowo-Gibran
7796,Thu Dec 07 06:57:03 +0000 2023,tweet Sekelas ketum Partai kok selevel bocah ingusan Masih halu aje tong,0.0,0,0.0,1.0,HermanHabibi70,https://twitter.com/HermanHabibi70/status/1732655443372294233,Prabowo-Gibran
7797,Thu Dec 07 04:42:24 +0000 2023,waras Saya termasuk pendukung militan Prabowo Subianto dari lahirnya Gerindra sampe 2023 Gibran bocah ingusan jadi Wapress bapak jendral Prabowo Subianto Anis Baswedan RI 1 2024,0.0,0,0.0,0.0,DrajatSunan,https://twitter.com/DrajatSunan/status/1732621559062552851,Prabowo-Gibran
7798,Thu Dec 07 04:25:14 +0000 2023,Bocah ingusan tweet bisa apa sih,0.0,0,0.0,0.0,iwan_ikur,https://twitter.com/iwan_ikur/status/1732617237901812035,Prabowo-Gibran
