,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Kandidat
8884,Tue Dec 12 13:44:06 +0000 2023,1734569820128178522,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud! Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia. #SahabatGanjar #GanjarPranowo #Ganjar #GanjarMahfud2024 https://t.co/IvOvgeqrLu,0,0,8,9,in,547268357,1734569820128178522,kaddafong,https://twitter.com/kaddafong/status/1734569820128178522,Ganjar-Mahfud
8885,Tue Dec 12 12:44:08 +0000 2023,1734554727382475108,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/ANHotlGpNv,0,0,0,0,in,1383307094879727621,1734554727382475108,giacan_,https://twitter.com/giacan_/status/1734554727382475108,Ganjar-Mahfud
8886,Tue Dec 12 12:13:19 +0000 2023,1734546973771088111,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarMahfud2024 https://t.co/QlbX3qhbSF,0,1,0,6,in,1320760933946331136,1734546973771088111,LArismi11,https://twitter.com/LArismi11/status/1734546973771088111,Ganjar-Mahfud
8887,Tue Dec 12 12:06:32 +0000 2023,1734545264906821670,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar  #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/yUEux30KxN,0,0,0,1,in,1255458628749996032,1734545264906821670,MbBolot,https://twitter.com/MbBolot/status/1734545264906821670,Ganjar-Mahfud
8888,Tue Dec 12 12:06:16 +0000 2023,1734545197487534466,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar  #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/reezv2fNfe,0,0,1,2,in,1132290734046892032,1734545197487534466,BujangeGR,https://twitter.com/BujangeGR/status/1734545197487534466,Ganjar-Mahfud
8889,Tue Dec 12 12:00:11 +0000 2023,1734543666809856193,"Wah' mantap guys, Pasangan capres-cawapres 2024 nomor urut tiga, Ganjar Pranowo dan Mahfud MD, menyodorkan program digitalisasi birokrasi untuk mencegah praktik Korupsi, Kolusi, dan Nepotisme (KKN).  #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja https://t.co/WDHzs5LTIw",0,4,4,6,in,3318403903,1734543666809856193,dharmanseorang,https://twitter.com/dharmanseorang/status/1734543666809856193,Ganjar-Mahfud
8890,Tue Dec 12 11:48:31 +0000 2023,1734540734382977173,Pastinyaa UMKM Indonesia akan berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan &amp  inovasi bagi para pelaku UMKM di Indonesia. #SahabatGanjar #GanjarPranowo  #GanjarMahfud2024  #DebatCapres #RaffiAhmad https://t.co/7zXQjyVxTL,0,0,3,3,in,1496839988365111298,1734540734382977173,TracyPedas,https://twitter.com/TracyPedas/status/1734540734382977173,Ganjar-Mahfud
8891,Tue Dec 12 11:34:10 +0000 2023,1734537121711690077,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/r4AisOy7QK,0,0,9,16,in,1209891354072866816,1734537121711690077,karshowno92,https://twitter.com/karshowno92/status/1734537121711690077,Ganjar-Mahfud
8892,Tue Dec 12 11:01:08 +0000 2023,1734528808882217409,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  @ganjarpranowo #SahabatGanjar #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/AQ7fNejBiM,0,0,0,2,in,1218153107051315200,1734528808882217409,Enimarf,https://twitter.com/Enimarf/status/1734528808882217409,Ganjar-Mahfud
8893,Tue Dec 12 10:51:31 +0000 2023,1734526388189724746,Saatnya UMKM Indonesia berjaya!!  UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  #SahabatGanjar   Raffi Ahmad Zara Etika https://t.co/ffVoOHnLzf,0,0,0,1,in,61800658,1734526388189724746,Agustinabellamy,https://twitter.com/Agustinabellamy/status/1734526388189724746,Ganjar-Mahfud
8894,Tue Dec 12 10:41:46 +0000 2023,1734523935608471939,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar  #GanjarPresiden  #GanjarMahfud2024 https://t.co/JWbJUJ7t6Z,0,1,3,11,in,1248538148990152704,1734523935608471939,Ghurem2,https://twitter.com/Ghurem2/status/1734523935608471939,Ganjar-Mahfud
8895,Tue Dec 12 10:37:25 +0000 2023,1734522840454443044,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar https://t.co/nN2UuYcPMm,0,0,2,2,in,546648916,1734522840454443044,ador_xxx,https://twitter.com/ador_xxx/status/1734522840454443044,Ganjar-Mahfud
8896,Tue Dec 12 10:37:20 +0000 2023,1734522816811106743,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga @ganjarpranowo-@mohmahfudmd!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarMahfud2024 https://t.co/1tqJC0sxmC,1,0,0,0,in,1214218873651650561,1734522816811106743,Chintya___99,https://twitter.com/Chintya___99/status/1734522816811106743,Ganjar-Mahfud
8897,Tue Dec 12 10:20:25 +0000 2023,1734518560452706614,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/ZNM93LBQrF,0,1,11,30,in,1316243860280889345,1734518560452706614,elsaday__,https://twitter.com/elsaday__/status/1734518560452706614,Ganjar-Mahfud
8898,Tue Dec 12 09:33:07 +0000 2023,1734506659660325140,UMKM Indonesia berkembang bersama pasangan Capres-cawapres nomor urut tiga Ganjar-Mahfud.   Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/dKjMQOxboa,1,4,13,48,in,1101696077147729920,1734506659660325140,03__nakula,https://twitter.com/03__nakula/status/1734506659660325140,Ganjar-Mahfud
8899,Tue Dec 12 09:29:51 +0000 2023,1734505834590376357,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar   #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/qblAE4646l,0,0,3,11,in,1144772185229160449,1734505834590376357,eddy_widodo_165,https://twitter.com/eddy_widodo_165/status/1734505834590376357,Ganjar-Mahfud
8900,Tue Dec 12 08:59:09 +0000 2023,1734498109009633574,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud..  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia. #SahabatGanjar #GanjarPresiden  #GanjarMahfud2024 https://t.co/bqttzr5EOB,0,1,34,67,in,506059176,1734498109009633574,Urrangawak,https://twitter.com/Urrangawak/status/1734498109009633574,Ganjar-Mahfud
8901,Tue Dec 12 08:30:14 +0000 2023,1734490832227664383,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/cWKVq0MA37,0,0,1,1,in,1090639672206741504,1734490832227664383,win_ardie,https://twitter.com/win_ardie/status/1734490832227664383,Ganjar-Mahfud
8902,Tue Dec 12 08:15:11 +0000 2023,1734487044943200368,"Selain itu, terkait elektabilitas tiga pasangan capres-cawapres, Pasangan nomor urut 2 Prabowo-Gibran memperoleh elektabilitas sebesar 44,4 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3678315553,1734486994120798409,sitikomariah032,https://twitter.com/sitikomariah032/status/1734487044943200368,Ganjar-Mahfud
8903,Tue Dec 12 08:10:43 +0000 2023,1734485919464583626,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia. #SahabatGanjar  #GanjarMahfud2024 https://t.co/mqJydxmjTb,0,0,0,1,in,1258840277126533120,1734485919464583626,Gede_86,https://twitter.com/Gede_86/status/1734485919464583626,Ganjar-Mahfud
8904,Tue Dec 12 08:06:04 +0000 2023,1734484752571531637,"Sementara capres-cawapres nomor urut tiga Ganjar Pranowo dan Mahfud MD memperoleh hasil survei 23,8 persen. #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1615229496415883264,1734484744166088736,erick140451997,https://twitter.com/erick140451997/status/1734484752571531637,Ganjar-Mahfud
8905,Tue Dec 12 08:01:45 +0000 2023,1734483664782963108,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar  #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/xxq971E8T4,0,0,0,0,in,1278382011279749120,1734483664782963108,S1ny0Alit,https://twitter.com/S1ny0Alit/status/1734483664782963108,Ganjar-Mahfud
8906,Tue Dec 12 07:58:25 +0000 2023,1734482824563142740,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  Ganjar Mahfud M3nang  #SahabatGanjar  #GanjarMahfud2024 https://t.co/nfR4jnfE54,0,0,5,5,in,794216533413150720,1734482824563142740,initehleci,https://twitter.com/initehleci/status/1734482824563142740,Ganjar-Mahfud
8907,Tue Dec 12 07:19:13 +0000 2023,1734472961305067768,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarMahfud2024 https://t.co/GmOsWfv5DW,0,0,3,3,in,1189402332972212225,1734472961305067768,Tulisanhatiid_,https://twitter.com/Tulisanhatiid_/status/1734472961305067768,Ganjar-Mahfud
8908,Tue Dec 12 06:44:10 +0000 2023,1734464142139138264,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar  #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/mRGoVbQVFe,0,0,8,15,in,711100063347384320,1734464142139138264,Jo_andre0809,https://twitter.com/Jo_andre0809/status/1734464142139138264,Ganjar-Mahfud
8909,Tue Dec 12 06:44:00 +0000 2023,1734464097583022193,"Kita semua satu, tanpa pandang suku, agama, atau budaya!!!   Bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud, kita membangun masa depan yang lebih baik untuk Indonesia!  #SahabatGanjar #GanjarMahfud2024 https://t.co/AfL3Zb4NbN",0,0,10,17,in,1432738215824277505,1734464097583022193,n3wbie__,https://twitter.com/n3wbie__/status/1734464097583022193,Ganjar-Mahfud
8910,Tue Dec 12 06:40:23 +0000 2023,1734463188006289878,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud. 🤟  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/ZKo7AyWy0X,0,0,0,0,in,1659769599100084226,1734463188006289878,Acil_Harrirama,https://twitter.com/Acil_Harrirama/status/1734463188006289878,Ganjar-Mahfud
8911,Tue Dec 12 06:35:29 +0000 2023,1734461955170320741,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/5GvZXQT8qY,0,0,10,19,in,1637841258231271424,1734461955170320741,Ganjar_Mahfud03,https://twitter.com/Ganjar_Mahfud03/status/1734461955170320741,Ganjar-Mahfud
8912,Tue Dec 12 06:30:35 +0000 2023,1734460721369616685,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo  #GanjarMahfud2024 https://t.co/A2w7tGyTjO,0,0,3,2,in,1591054625603391488,1734460721369616685,Gagak_R1mang,https://twitter.com/Gagak_R1mang/status/1734460721369616685,Ganjar-Mahfud
8913,Tue Dec 12 06:21:43 +0000 2023,1734458491216302184,Ini lho yg di sebut pro rakyat yg bener.  UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/dkbeoHhbHG,0,0,9,12,in,2826562393,1734458491216302184,L1L178,https://twitter.com/L1L178/status/1734458491216302184,Ganjar-Mahfud
8914,Tue Dec 12 06:19:04 +0000 2023,1734457824183533697,"Selain itu, terkait elektabilitas tiga pasangan capres-cawapres, Pasangan nomor urut 2 Prabowo-Gibran memperoleh elektabilitas sebesar 44,4 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3655312633,1734457796249407608,manaf_ramli,https://twitter.com/manaf_ramli/status/1734457824183533697,Ganjar-Mahfud
8915,Tue Dec 12 05:54:51 +0000 2023,1734451729046061293,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud. 🤟  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/jGMBidigyO,0,0,5,15,in,1463720993176784901,1734451729046061293,Omnya_Gibran,https://twitter.com/Omnya_Gibran/status/1734451729046061293,Ganjar-Mahfud
8916,Tue Dec 12 05:40:08 +0000 2023,1734448026465550437,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #StrikeForGaza  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden https://t.co/tYpuViQ9Yy,0,1,3,9,in,1675261090995765248,1734448026465550437,tinathin_1d,https://twitter.com/tinathin_1d/status/1734448026465550437,Ganjar-Mahfud
8917,Tue Dec 12 05:38:09 +0000 2023,1734447527817265610,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia. https://t.co/RF3uGARqTX,0,1,0,0,in,1479757801299738627,1734447527817265610,4_gp2024,https://twitter.com/4_gp2024/status/1734447527817265610,Ganjar-Mahfud
8918,Tue Dec 12 05:37:46 +0000 2023,1734447428621975925,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia. https://t.co/bJsH3Exk1v,0,1,0,0,in,1548237019729391622,1734447428621975925,gp_indonesiagp,https://twitter.com/gp_indonesiagp/status/1734447428621975925,Ganjar-Mahfud
8919,Tue Dec 12 05:35:32 +0000 2023,1734446868229468499,Pasangan calon presiden dan wakil presiden (capres dan cawapres) nomor urut tiga Ganjar Pranowo dan Mahfud MD melakukan ziarah ke makam proklamator.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/cXG86am4XO,0,0,0,1,in,2162133289,1734446868229468499,sahabatganjarid,https://twitter.com/sahabatganjarid/status/1734446868229468499,Ganjar-Mahfud
8920,Tue Dec 12 05:34:06 +0000 2023,1734446509511631281,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/MHhdJpH0gZ,0,0,0,1,in,1648746202727616513,1734446509511631281,BapakGanjarID,https://twitter.com/BapakGanjarID/status/1734446509511631281,Ganjar-Mahfud
8921,Tue Dec 12 05:33:51 +0000 2023,1734446442780225543,"Kita semua satu, tanpa pandang suku, agama, atau budaya!!!   Bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud, kita membangun masa depan yang lebih baik untuk Indonesia!  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/Im5EJZLA6i",0,0,17,19,in,1230994530083565568,1734446442780225543,sahabatganjar,https://twitter.com/sahabatganjar/status/1734446442780225543,Ganjar-Mahfud
8922,Tue Dec 12 05:31:28 +0000 2023,1734445846874497227,"PERNYATAAN YANG BERTOLAK BELAKANG DENGAN KENYATAAN Hasto Kristiyanto menilai pernyataan Ketua Umum PAN, Zulkifli Hasan yg menyatakan Presiden Jokowi telah bergabung dgn PAN, merupakan sebuah dukungan kepada pasangan capres &amp  cawapres nomor urut tiga Ganjar Pranowo-Mahfud Md.",0,0,0,0,in,1724301635927900161,1734445846874497227,cornellysm,https://twitter.com/cornellysm/status/1734445846874497227,Ganjar-Mahfud
8923,Tue Dec 12 05:31:17 +0000 2023,1734445799629832516,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/RDjjRkbCZF,0,0,6,6,in,1057762034824052736,1734445799629832516,txt_ipin,https://twitter.com/txt_ipin/status/1734445799629832516,Ganjar-Mahfud
8924,Tue Dec 12 05:27:58 +0000 2023,1734444965298884820,UMKM Indonesia berkembang bersama Capres-cawapres nomor urut tiga Ganjar-Mahfud!  Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/tYXKadSy8F,0,0,10,14,in,1230994530083565568,1734444965298884820,sahabatganjar,https://twitter.com/sahabatganjar/status/1734444965298884820,Ganjar-Mahfud
8925,Tue Dec 12 05:22:33 +0000 2023,1734443601432809497,"Selain itu, terkait elektabilitas tiga pasangan capres-cawapres, Pasangan nomor urut 2 Prabowo-Gibran memperoleh elektabilitas sebesar 44,4 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1734443542855262561,AndriK14567,https://twitter.com/AndriK14567/status/1734443601432809497,Ganjar-Mahfud
8926,Mon Dec 11 10:40:03 +0000 2023,1734161114156712008,"Dewan Penasihat Tim Pemenangan Nasional (TPN) Ganjar Pranowo- Mahfud MD, Zannuba Ariffah Chafsoh atau akrab dikenal Yenny Wahid mengajak anak muda di Yogyakarta melawan korupsi bersama pasangan capres-cawapres nomor urut tiga. Hal ini disampaikan Yenny karena saat ini muncul… https://t.co/cJYtYuZCwW",0,3,10,37,in,153407983,1734161114156712008,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1734161114156712008,Ganjar-Mahfud
8927,Sun Dec 10 15:45:17 +0000 2023,1733875541105889717,Pasangan capres-cawapres Ganjar Pranowo dan Mahfud MD mendapat nomor urut tiga dalam pemilihan presiden Februari tahun depan. #arsjadrasjid #TPNGanjarMahfud #inklusifkolaboratif,0,0,0,0,in,1564211564848115713,1733875541105889717,LinaAudina9,https://twitter.com/LinaAudina9/status/1733875541105889717,Ganjar-Mahfud
8928,Sat Dec 09 15:42:27 +0000 2023,1733512440670044208,"Ganjar maupun dirinya, ungkap Mahfud, memiliki rekam jejak yang bersih dari korupsi.  Mahfud juga menegaskan bahwa pasangan capres-cawapres nomor urut 3 itu memegang tiga janji atau prinsip utama antara lain taat pada Tuhan, patuh pada hukum, serta setia pada rakyat.  Mahfud… https://t.co/R9X0iWZOR2",0,0,6,39,in,153407983,1733512440670044208,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1733512440670044208,Ganjar-Mahfud
8929,Thu Dec 07 04:56:55 +0000 2023,1732625210359402516,"Pasangan capres-cawapres nomor urut 3 Ganjar-Mahfud, memiliki tiga strategi untuk mengendalikan harga bahan pokok di Indonesia. #GanjarMahfud2024 https://t.co/zoyZGgqz6S",0,0,0,0,in,462605043,1732625210359402516,AzzamAlifAditya,https://twitter.com/AzzamAlifAditya/status/1732625210359402516,Ganjar-Mahfud
8930,Wed Dec 06 04:00:01 +0000 2023,1732248501692621269,"Arsjad Rasjid mengatakan, pihaknya menyambut baik capres dan cawapres pilihannya mendapatkan nomor tiga. Nomor urut tiga tersebut memiliki banyak makna, yang terarah pada upaya membawa bangsa Indonesia menuju Indonesia Emas.  #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/SeQqmJHWAP",148,0,149,149,in,1531643861340401665,1732248501692621269,inklusif_kolab,https://twitter.com/inklusif_kolab/status/1732248501692621269,Ganjar-Mahfud
8931,Tue Dec 05 22:52:42 +0000 2023,1732171165781676101,"Pasangan capres-cawapres nomor urut 3, Ganjar Pranowo-Mahfud MD, memiliki akumulasi pengalaman lengkap di tiga cabang kekuasaan negara  eksekutif, legislatif, dan yudikatif. #Polhuk #AdadiKompas   https://t.co/VSav89BEzf",0,0,0,0,in,771030588,1732171165781676101,KompasData,https://twitter.com/KompasData/status/1732171165781676101,Ganjar-Mahfud
8932,Tue Dec 05 22:47:15 +0000 2023,1732169792222560414,"Pasangan capres-cawapres nomor urut 3, Ganjar Pranowo-Mahfud MD, memiliki akumulasi pengalaman lengkap di tiga cabang kekuasaan negara  eksekutif, legislatif, dan yudikatif. #Polhuk #AdadiKompas   https://t.co/PoIczuyuTJ",0,79,28,126,in,255866913,1732169792222560414,hariankompas,https://twitter.com/hariankompas/status/1732169792222560414,Ganjar-Mahfud
8933,Tue Dec 05 04:00:47 +0000 2023,1731886310376280395,"Pondok Pesantren Cipasung, Tasikmalaya, menyatakan dukungan kepada pasangan Capres dan Cawapres nomor urut tiga, Ganjar Pranowo-Mahfud Md di pilpres 2024. #GanjarMahfud2024   Pimpinan Ponpes Cipasung: Ganjar Merakyat, Mahfud Penerus Gus Dur https://t.co/i3iDvCfX2p",0,0,0,0,in,950755296,1731886310376280395,GDCIndonesia,https://twitter.com/GDCIndonesia/status/1731886310376280395,Ganjar-Mahfud
8934,Mon Dec 04 10:40:00 +0000 2023,1731624385637740559,"Tiga Calon Wakil Presiden RI mengaku akan mengikuti aturan KPU dalam hal pelaksanaan debat capres-cawapres pada Pemilu 2024.  Ketiga cawapres tersebut, yakni nomor urut 1 Muhaimin Iskandar, nomor urut 2 Gibran Rakabuming, dan nomor urut 3 Mahfud MD. &lt  #Pemilu2024 #JernihMemilih https://t.co/qXNvJ73OFB",0,2,0,1,in,23343960,1731624385637740559,kompascom,https://twitter.com/kompascom/status/1731624385637740559,Ganjar-Mahfud
8935,Mon Dec 04 08:17:12 +0000 2023,1731588448434401653,"Jaringan Alumni Himpunan Mahasiswa Islam (HMI) dan Muslimin Indonesia Provinsi Sulawesi Tengah (Sulteng), mendeklarasikan dukungan kepada pasangan capres-cawapres nomor urut tiga, Ganjar-Mahfud. https://t.co/8tgJRRmUpd",0,46,36,63,in,759692754985242625,1731588448434401653,kumparan,https://twitter.com/kumparan/status/1731588448434401653,Ganjar-Mahfud
8936,Sat Dec 02 16:34:25 +0000 2023,1730988804285297017,"Capres nomor urut tiga, Ganjar Pranowo mengklaim dirinya dan Cawapres pendampingnya, Mahfud MD adalah pasangan komplit untuk memberantas praktik KKN.  Hal itu disampaikan saat berkampanye di Kupang, NTT, Jumat (1/12/2023).  #SahabatGanjar #GanjarMahfud2024 https://t.co/0dDs8BPdQ9",0,0,0,1,in,1395620711503335425,1730988804285297017,SiroLaw3,https://twitter.com/SiroLaw3/status/1730988804285297017,Ganjar-Mahfud
8937,Sat Dec 02 14:58:40 +0000 2023,1730964707388149934,"Calon Presiden (Capres) nomor urut tiga, @ganjarpranowo mengklaim dirinya dan Calon Wakil Presiden (Cawapres) pendampingnya, Mahfud MD adalah pasangan komplit untuk memberantas praktik KKN.  Hal itu disampaikan saat berkampanye di Kupang, NTT, Jumat (1/12/2023).  #SahabatGanjar https://t.co/Um99v6PA21",0,0,2,3,in,1218153107051315200,1730964707388149934,Enimarf,https://twitter.com/Enimarf/status/1730964707388149934,Ganjar-Mahfud
8938,Sat Dec 02 11:01:29 +0000 2023,1730905017018896518,"Salam 🤟 Capres nomor urut tiga, Ganjar Pranowo mengatakan dirinya &amp  Cawapres, Mahfud MD adalah pasangan komplit utk memberantas praktik korupsi, kolusi &amp  nepotisme (KKN)  Hal itu disampaikan saat berkampanye di Kupang,NTT), Jumat (1/12/2023).  #SahabatGanjar  #GanjarMahfud2024 https://t.co/KGwOUZYE3D",0,0,6,8,in,1476403270306336769,1730905017018896518,Notorosoati,https://twitter.com/Notorosoati/status/1730905017018896518,Ganjar-Mahfud
