,created_at,quote_count,reply_count,retweet_count,favorite_count,username,tweet_url,Kandidat,tweets
8415,Sat Dec 23 04:59:00 +0000 2023,0.0,0,20.0,9.0,golkarpedia,https://twitter.com/golkarpedia/status/1738423939615936765,Prabowo-Gibran,Holding Coordination Meeting for Arts and Culture Ace Hasan Affirms Golkar Party's Strong Commitment to the Advancement of Culture airlanggahartarto kuningkeren PrabowoGibran Partaigolkar golkarpedia
8416,Sat Dec 23 04:52:39 +0000 2023,0.0,0,0.0,0.0,CalifaPeruviano,https://twitter.com/CalifaPeruviano/status/1738422343331151873,Prabowo-Gibran,Prabowo made a blusukan to North Penjaringan after returning home from work to listen to the aspirations of residents
8417,Sat Dec 23 04:52:13 +0000 2023,0.0,0,0.0,0.0,CalifaPeruviano,https://twitter.com/CalifaPeruviano/status/1738422235306877283,Prabowo-Gibran,Prabowo is grateful for the support of the Association of Market Traders throughout Indonesia which has encouraged my heart.
8418,Sat Dec 23 04:51:24 +0000 2023,0.0,0,0.0,0.0,CalifaPeruviano,https://twitter.com/CalifaPeruviano/status/1738422026468237563,Prabowo-Gibran,Continuity of Prabowo Gibran's Policy Preparing to Continue Jokowi's Program
8419,Sat Dec 23 04:35:07 +0000 2023,0.0,0,1.0,1.0,GolkarToday,https://twitter.com/GolkarToday/status/1738417928675139788,Prabowo-Gibran,Candidate for DPR RI from Banten III Electoral District Sanusi Ready to Add State Campus in Greater Tangerang airlanggahartarto Kuningkeren PrabowoGibran Partaigolkar Golkarpedia
8420,Sat Dec 23 04:17:40 +0000 2023,0.0,0,0.0,1.0,GolkarToday,https://twitter.com/GolkarToday/status/1738413541026418810,Prabowo-Gibran,Minister of Youth and Sports Dito Ariotedjo Ensures Naturalization of Diaspora Players Will Not Kill Local Talent airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8421,Sat Dec 23 04:14:37 +0000 2023,0.0,7,2.0,14.0,habiburokhman,https://twitter.com/habiburokhman/status/1738412771992392041,Prabowo-Gibran,"I thought it was stupid, but it turns out that PrabowoGibran wins one round. HabiburokhmanDPRRI Gerindra debates vice presidential candidate"
8422,Sat Dec 23 04:10:57 +0000 2023,0.0,0,0.0,0.0,CMS_Press,https://twitter.com/CMS_Press/status/1738411850482810965,Prabowo-Gibran,Gibran's Wife Last Night Bahlil El Sulfat Prabowo Gibran 2024 prabowo gibran
8423,Sat Dec 23 04:10:47 +0000 2023,0.0,0,0.0,0.0,CMS_Press,https://twitter.com/CMS_Press/status/1738411805528191261,Prabowo-Gibran,Gibran's Wife Last Night Bahlil El Sulfat Prabowo Gibran 2024 prabowo gibran
8424,Sat Dec 23 04:10:29 +0000 2023,0.0,0,0.0,0.0,CMS_Press,https://twitter.com/CMS_Press/status/1738411732778021090,Prabowo-Gibran,Gibran's Wife Last Night Bahlil El Sulfat Prabowo Gibran 2024 prabowo gibran
8425,Sat Dec 23 04:02:38 +0000 2023,0.0,0,0.0,0.0,rkbfor08,https://twitter.com/rkbfor08/status/1738409756703039613,Prabowo-Gibran,It's not wrong that Gibran can easily fry his way through the Prabowogibran tweet debate
8426,Sat Dec 23 03:59:00 +0000 2023,0.0,0,23.0,9.0,golkarpedia,https://twitter.com/golkarpedia/status/1738408840113123388,Prabowo-Gibran,A Series of Outstanding Achievements in Tangerang Regency Ahmed Zaki Iskandar Deserves to Become Governor of Jakarta airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8427,Sat Dec 23 03:56:07 +0000 2023,0.0,0,0.0,1.0,Jamhursyah21,https://twitter.com/Jamhursyah21/status/1738408114150629870,Prabowo-Gibran,The Aide's Mandate We are ready to carry out PrabowoGibran's 2024 Prabowogemoy PrabowoGibranPrabowogibran special
8428,Sat Dec 23 03:54:29 +0000 2023,0.0,0,0.0,0.0,tribunkaltim,https://twitter.com/tribunkaltim/status/1738407705310814297,Prabowo-Gibran,Bahlil Minister Is Loyal to Bisiki Gibran during the Vice Presidential Debate Viral Video of His Jacket Pulling Off Prabowo 2024 Presidential Election Gibran Prabowo Prabowo Gibran Bahlil debates vice presidential candidate via
8429,Sat Dec 23 03:49:24 +0000 2023,0.0,0,3.0,1.0,GolkarSolid,https://twitter.com/GolkarSolid/status/1738406426585059586,Prabowo-Gibran,Cool Under Agus Gumiwang RI Manufacturing Products Enter Top 10 Contributors to World Commodities airlanggahartarto kuningcool PrabowoGibran partygolkar golkarpedia
8430,Sat Dec 23 03:43:56 +0000 2023,0.0,0,0.0,0.0,rsyffuugg,https://twitter.com/rsyffuugg/status/1738405049188204741,Prabowo-Gibran,Gibran Ended the Vice Presidential Debate by Saying Thank You and Salim to Mahfud MD and Cak Imin prabowo prabowosubianto prabowopresident2024 patriotprabowo prabowosangperekat prabowosatria prabowomenang gibranrakabuming prabowogibran presidential election 2024
8431,Sat Dec 23 03:43:21 +0000 2023,0.0,0,0.0,0.0,rsyffuugg,https://twitter.com/rsyffuugg/status/1738404904413360633,Prabowo-Gibran,Prabowo made a blusukan to North Penjaringan after returning home from work to listen to the aspirations of residents
8432,Sat Dec 23 03:42:37 +0000 2023,0.0,0,0.0,0.0,rsyffuugg,https://twitter.com/rsyffuugg/status/1738404720140861599,Prabowo-Gibran,Prabowo Thanked the Support of the Association of Market Traders All Over Indonesia which Encouraged My Heart prabowosubianto prabowopresident2024 patriotprabowo prabowosangperekat prabowosatria prabowomenang gibranrakabuming prabowogibran
8433,Sat Dec 23 03:41:56 +0000 2023,6.0,90,21.0,96.0,are_inismyname,https://twitter.com/are_inismyname/status/1738404546697941221,Prabowo-Gibran,"It was observed that supporters 1 and 3 tried to avoid discussing the vice presidential debate last night and discussed small change things like mic 3, what if Prabowo grabbed Bahlil's collar, etc. We're going to keep going, Mr. Gemoy and Mas Samsul. Let's achieve Indonesia's progress towards a golden Indonesia with PrabowoGibran."
8434,Sat Dec 23 03:41:48 +0000 2023,0.0,0,0.0,0.0,rsyffuugg,https://twitter.com/rsyffuugg/status/1738404510765301838,Prabowo-Gibran,Prabowo Attends the Official Opening Ceremony of 5 Clean Water Assistance Locations in Kuningan Regency
8435,Sat Dec 23 03:31:08 +0000 2023,15.0,3,9.0,23.0,kesiragerindra,https://twitter.com/kesiragerindra/status/1738401828986060869,Prabowo-Gibran,ITB Alumni Activist Yogya Young Generation Islam Declaration Support Prabowo Gibran PRABOWO GIBRAN HEALTHY INDONESIA prabowogibran prabowogibranwin 2024
8436,Sat Dec 23 03:30:00 +0000 2023,0.0,0,21.0,11.0,golkarpedia,https://twitter.com/golkarpedia/status/1738401543471468608,Prabowo-Gibran,"Ali Hasan was surprised that during the campaign the Cimahi Civil Service Police Unit withdrew the Golkar Party flag, other parties were left alone airlanggahartarto kuningcool PrabowoGibran partygolkar golkarpedia"
8437,Sat Dec 23 03:26:33 +0000 2023,0.0,0,0.0,0.0,7Zxakw3viJepZJX,https://twitter.com/7Zxakw3viJepZJX/status/1738400677079216458,Prabowo-Gibran,Gibran's Wife Last Night Bahlil El Sulfat Prabowo Gibran 2024 prabowo gibran
8438,Sat Dec 23 03:23:30 +0000 2023,2.0,22,42.0,166.0,Projo_Pusat,https://twitter.com/Projo_Pusat/status/1738399909513167312,Prabowo-Gibran,PROJO BALI ready to win PRABOWO Gibran DebateCawapres Projo Jokowi Gibran Prabowo PrabowoGibran
8439,Sat Dec 23 03:20:28 +0000 2023,1.0,8,20.0,96.0,RcyberProj0,https://twitter.com/RcyberProj0/status/1738399144786706887,Prabowo-Gibran,DPC PROJO Sungai Banyak District Jambi Moves for PRABOWO GIBRAN TO WIN ONE ROUND DebateCawapres Projo Jokowi Gibran Prabowo PrabowoGibran
8440,Sat Dec 23 03:19:12 +0000 2023,0.0,4,16.0,38.0,RcyberProj0,https://twitter.com/RcyberProj0/status/1738398826359382500,Prabowo-Gibran,PROJO PURBALINGGA READY TO WIN Prabowo Gibran one ROUND of DebateCawapres Projo Jokowi Gibran Prabowo PrabowoGibran
8441,Sat Dec 23 03:17:59 +0000 2023,2.0,88,31.0,145.0,RcyberProj0,https://twitter.com/RcyberProj0/status/1738398520376475881,Prabowo-Gibran,I am very proud. I said earlier that I am a teacher who gives marks on exams. I give Gibran a score of 9 9 Projo Jokowi Gibran Prabowo Prabowo Gibran DebateCawapres
8442,Sat Dec 23 03:13:55 +0000 2023,0.0,0,0.0,0.0,SKHmemorandum,https://twitter.com/SKHmemorandum/status/1738397494139383825,Prabowo-Gibran,"The DKPP hearing regarding Prabowo Gibran's registration takes place in a dramatic manner. KPU and the reporter's war of arguments. For full details, please read in Surabaya. Prabowo Gibran's DKPP hearing. Prabowo Gibran, politics, law, KPU, general election, 2024 election."
8443,Sat Dec 23 03:11:45 +0000 2023,0.0,0,0.0,0.0,GDaief,https://twitter.com/GDaief/status/1738396948929896753,Prabowo-Gibran,Halah tai lo all wkwkwkwk PrabowoGibran
8444,Sat Dec 23 03:10:39 +0000 2023,0.0,0,0.0,0.0,rkbfor08,https://twitter.com/rkbfor08/status/1738396672370323807,Prabowo-Gibran,"Ranked in the top 10 is our halal food, our halal skincare, our fashion. Well, that's what I mean, Gus. Sorry if the question is a bit difficult, Gus. Close Gibran with a smile rakabuming prabowogibran indonesiamaju rkb pkb cakimin"
8445,Sat Dec 23 03:00:04 +0000 2023,1.0,2,4.0,17.0,habiburokhman,https://twitter.com/habiburokhman/status/1738394011982057899,Prabowo-Gibran,In the morning looking for sweat with the mothers in North Utan Kayu PrabowoGibran Wins One Round HabiburokhmanDPRRI Gerindra
8446,Sat Dec 23 02:59:00 +0000 2023,0.0,0,21.0,9.0,golkarpedia,https://twitter.com/golkarpedia/status/1738393740564373950,Prabowo-Gibran,Ace Hasan Urges PKH Beneficiaries to Use Aid According to Its Designation airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8447,Sat Dec 23 02:49:32 +0000 2023,12.0,141,36.0,83.0,kompascom,https://twitter.com/kompascom/status/1738391359923552748,Prabowo-Gibran,Vice Presidential candidate number 2 Gibran Rakabuming Raka made an analogy of efforts to increase tax revenues by expanding the zoo lt GibranRakabuming PrabowoGibran JernihChoosing the 2024KCM Election
8448,Sat Dec 23 02:30:00 +0000 2023,0.0,0,22.0,11.0,golkarpedia,https://twitter.com/golkarpedia/status/1738386443674763325,Prabowo-Gibran,Confident of Winning in the West Java I Electoral District
8449,Sat Dec 23 02:28:32 +0000 2023,0.0,0,0.0,2.0,FirdaSyeban,https://twitter.com/FirdaSyeban/status/1738386072776962490,Prabowo-Gibran,"God willing, Prabowo Gibran will definitely win one round"
8450,Sat Dec 23 02:03:17 +0000 2023,0.0,0,0.0,0.0,rkbfor08,https://twitter.com/rkbfor08/status/1738379719727575258,Prabowo-Gibran,"Answered according to the question I asked, sir. No need to float around, sir, said Gibran."
8451,Sat Dec 23 01:59:00 +0000 2023,0.0,1,35.0,20.0,golkarpedia,https://twitter.com/golkarpedia/status/1738378641044648362,Prabowo-Gibran,Ridwan Kamil is Optimistic that the Golkar Party Will Win in West Java in the 2024 Election airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8452,Sat Dec 23 01:55:15 +0000 2023,0.0,0,0.0,0.0,jatimnowdotcom,https://twitter.com/jatimnowdotcom/status/1738377698290937970,Prabowo-Gibran,"""God willing, those who were previously half and half convinced will now be convinced,"" said Nur Saidah JatimNow PrabowoGibran Gresik DebateCawapres DPRDGresik GibranRakabumingRaka"
8453,Sat Dec 23 01:52:54 +0000 2023,0.0,1,4.0,10.0,KhoirilAnwar_,https://twitter.com/KhoirilAnwar_/status/1738377108643340410,Prabowo-Gibran,Samsul Blimbing Wuluh Pak Hasto don't need too much drama and open your voice or your voice will disappear duetkeren prabgib2024 SkaliPutaran MasBowogibran PrabowoGibran
8454,Sat Dec 23 01:49:52 +0000 2023,0.0,0,0.0,0.0,jatimnowdotcom,https://twitter.com/jatimnowdotcom/status/1738376343786529059,Prabowo-Gibran,"""God willing, those who were previously half and half convinced will now be convinced,"" said Nur Saidah JatimNow PrabowoGibran Gresik DebateCawapres DPRDGresik GibranRakabumingRaka"
8455,Sat Dec 23 01:36:52 +0000 2023,0.0,0,0.0,0.0,SitiRaihanun3,https://twitter.com/SitiRaihanun3/status/1738373072531632506,Prabowo-Gibran,Plans do not match reality 2024 presidential election PrabowoGibran PrabowoGemoy GibranProves it
8456,Sat Dec 23 01:36:38 +0000 2023,0.0,0,0.0,0.0,SitiRaihanun3,https://twitter.com/SitiRaihanun3/status/1738373014780280969,Prabowo-Gibran,"Zulkifli dares to insult religion, which means he must be prepared for the consequences. 2024 Presidential Election PrabowoGibran PrabowoGemoy GibranProves"
8457,Sat Dec 23 01:34:07 +0000 2023,0.0,0,0.0,0.0,SitiRaihanun3,https://twitter.com/SitiRaihanun3/status/1738372380375028141,Prabowo-Gibran,Presidential Candidates and Vice Presidential Candidates are both equally anti-criticism. 2024 Presidential Election PrabowoGibran PrabowoGemoy GibranProve it
8458,Sat Dec 23 01:33:06 +0000 2023,0.0,0,0.0,0.0,SitiRaihanun3,https://twitter.com/SitiRaihanun3/status/1738372122932916726,Prabowo-Gibran,Food estate is a failed project that only benefits Prabowo's cronies. 2024 Presidential Election PrabowoGibran PrabowoGemoy GibranProve it
8459,Sat Dec 23 01:32:19 +0000 2023,0.0,0,0.0,0.0,SitiRaihanun3,https://twitter.com/SitiRaihanun3/status/1738371928858259694,Prabowo-Gibran,"It's great that the rulers in Konoha, like that, want to be sworn in on 10 Korans and it won't have any influence on the 2024 presidential election. PrabowoGibran PrabowoGemoy GibranProves"
8460,Sat Dec 23 01:30:00 +0000 2023,0.0,0,37.0,17.0,golkarpedia,https://twitter.com/golkarpedia/status/1738371343945523448,Prabowo-Gibran,Bamsoet Golkar Party Always Present in Continuous National Development airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8461,Sat Dec 23 01:29:46 +0000 2023,0.0,2,1.0,0.0,habiburokhman,https://twitter.com/habiburokhman/status/1738371283883307299,Prabowo-Gibran,We want connected logistics access so that distribution can decrease. We accompany it through incubation so that MSMEs move up to class. PrabowoGibran Wins One Round Habiburokhman DPRRI Gerindra
8462,Sat Dec 23 01:26:17 +0000 2023,0.0,0,3.0,4.0,moon70_red,https://twitter.com/moon70_red/status/1738370407428952333,Prabowo-Gibran,"Looking at TL, it's even annoying that there are gt human models in hypocrites, just dance, God willing, PrabowoGibran, 1 round, amen"
8463,Sat Dec 23 00:59:00 +0000 2023,0.0,0,21.0,7.0,golkarpedia,https://twitter.com/golkarpedia/status/1738363541634355524,Prabowo-Gibran,National Defense Day 2023 Ahmed Zaki Iskandar Wins Inspirational Youth Figure Award airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8464,Sat Dec 23 00:55:48 +0000 2023,0.0,0,0.0,0.0,pro_prabowo08,https://twitter.com/pro_prabowo08/status/1738362738492227590,Prabowo-Gibran,Pak Prabowo Subianto said that he still feels young even though the man with the zodiac sign Libra is now 72 years old.
8465,Sat Dec 23 00:43:48 +0000 2023,0.0,0,0.0,0.0,abah_isnan,https://twitter.com/abah_isnan/status/1738359718672830539,Prabowo-Gibran,"Twitter There are lots of buzzers too, calm down and stay focused, all in Prabowogibran"
8466,Sat Dec 23 00:41:53 +0000 2023,0.0,0,0.0,0.0,barayakangudi,https://twitter.com/barayakangudi/status/1738359236143501541,Prabowo-Gibran,PETJAHHH THAT'S REALLY cool abiess Gibran is the only vice presidential candidate who closed the statement without reading the text
8467,Sat Dec 23 00:30:00 +0000 2023,0.0,0,21.0,9.0,golkarpedia,https://twitter.com/golkarpedia/status/1738356244375839121,Prabowo-Gibran,Food Price Mitigation Ravindra Airlangga Encourages Residents to Cultivate Chilies in Home Yards airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8468,Fri Dec 22 23:59:00 +0000 2023,0.0,0,23.0,10.0,golkarpedia,https://twitter.com/golkarpedia/status/1738348442127139108,Prabowo-Gibran,Dito Ariotedjo Attends the Inauguration of East Luwu Deputy Regent Akbar Andi Lebesar in Makassar airlanggahartarto kuningkeren PrabowoGibran partygolkar golkarpedia
8469,Fri Dec 22 23:30:00 +0000 2023,0.0,0,23.0,8.0,golkarpedia,https://twitter.com/golkarpedia/status/1738341144613003454,Prabowo-Gibran,Welcoming the Christmas Celebration Salim Fakhry Holds Gathering with Hundreds of Christians at Agara airlanggahartarto kuningkeren PrabowoGibran Partaigolkar Golkarpedia
8470,Fri Dec 22 23:08:56 +0000 2023,0.0,1,0.0,0.0,nextpolicy_id,https://twitter.com/nextpolicy_id/status/1738335842920439988,Prabowo-Gibran,"Without a plan for a tax reform program, Prabowo's presidential candidate targets tend to be unrealistic, which will only spread Prabowogibran's empty promises."
8471,Fri Dec 22 23:08:55 +0000 2023,0.0,1,0.0,0.0,nextpolicy_id,https://twitter.com/nextpolicy_id/status/1738335840944976214,Prabowo-Gibran,This means that Prabowo's presidential candidate's target at least requires an increase in tax ratio tax revenues to around 18-19 of GDP and non-tax revenues to around 4-5 of Prabowogibran's GDP.
8472,Fri Dec 22 23:08:55 +0000 2023,0.0,1,0.0,0.0,nextpolicy_id,https://twitter.com/nextpolicy_id/status/1738335838952648732,Prabowo-Gibran,"However, the presidential candidate Prabowo has a very ambitious and even utopian target, namely the target of a state income ratio of 23 of GDP. With the current state income ratio only in the range of 12 of Prabowogibran's GDP."
8473,Fri Dec 22 23:08:51 +0000 2023,0.0,1,0.0,0.0,nextpolicy_id,https://twitter.com/nextpolicy_id/status/1738335823282811251,Prabowo-Gibran,"For example, presidential candidate Prabowo's promise to provide free food and milk for tens of millions of students and santri as well as improving the nutrition of pregnant women and toddlers is estimated to require funding of up to Rp. 350 - 400 trillion per year. Prabowogibran"
8474,Fri Dec 22 22:59:00 +0000 2023,0.0,0,26.0,10.0,golkarpedia,https://twitter.com/golkarpedia/status/1738333342536290624,Prabowo-Gibran,Airlangga Hartarto Ensures that the Golkar Party is Not Affected by JK's Support for AMIN airlanggahartarto Kuningkeren PrabowoGibran Partaigolkar Golkarpedia
8475,Fri Dec 22 22:55:27 +0000 2023,0.0,0,0.0,0.0,jagatpolitik_,https://twitter.com/jagatpolitik_/status/1738332448575119701,Prabowo-Gibran,IT'S REALLY SCARY PRABOWO THE MINISTER BAHLIL LIKE HE HAS NO SELF-WORTH Prabowo Hypocritical Prabowo Arrogant prabowosubianto prabowogibran DebateCawapers
8476,Fri Dec 22 22:17:27 +0000 2023,0.0,0,0.0,0.0,newspolitik_,https://twitter.com/newspolitik_/status/1738322887134835055,Prabowo-Gibran,IT'S REALLY SCARY PRABOWO THE MINISTER BAHLIL LIKE HE HAS NO SELF-WORTH Prabowo Hypocritical Prabowo Arrogant Prabowosubianto Prabowogibran
8477,Fri Dec 22 21:57:50 +0000 2023,0.0,0,0.0,0.0,pusatpolitik_,https://twitter.com/pusatpolitik_/status/1738317951315648678,Prabowo-Gibran,IT'S REALLY SCARY PRABOWO THE MINISTER BAHLIL LIKE HE HAS NO SELF-WORTH Prabowo Hypocritical Prabowo Arrogant prabowosubianto prabowogibran DebateCawapers
8478,Fri Dec 22 19:51:02 +0000 2023,0.0,0,0.0,0.0,dppforgibran,https://twitter.com/dppforgibran/status/1738286041285755279,Prabowo-Gibran,Vice presidential candidate number 2 Gibran Rakabuming Raka is again giving an ulti to his debate opponent. This time it was Cak Imin who was mentioned by Gibran regarding IKN forgibran gibran gibranrakabumingraka gibrancawapres 2024 cawapres 2024 presidential election 2024 prabowo prabowogibran kita allindonesia
8479,Fri Dec 22 19:50:15 +0000 2023,0.0,0,0.0,0.0,dppforgibran,https://twitter.com/dppforgibran/status/1738285841406153100,Prabowo-Gibran,An exciting moment occurred during the vice presidential debate when Gibran Rakabuming Raka gave a trick question to Mahfud MD
8480,Fri Dec 22 19:44:34 +0000 2023,0.0,0,0.0,0.0,dppforgibran,https://twitter.com/dppforgibran/status/1738284414860472565,Prabowo-Gibran,The atmosphere of the cawapres debate For Gibran DKI Jakarta and TKD at G Coffee DPD Office of the Golkar Party DKI Jakarta on Friday 22 12 2023 forgibran gibran gibranrakabumingraka 2024 cawapres 2024 cawapres
8481,Fri Dec 22 19:43:09 +0000 2023,0.0,0,0.0,0.0,dppforgibran,https://twitter.com/dppforgibran/status/1738284057275056567,Prabowo-Gibran,Vice Presidential Candidate Number 2 Rakabuming responded to a statement that touched on equitable development.
8482,Fri Dec 22 19:42:13 +0000 2023,0.0,0,0.0,0.0,dppforgibran,https://twitter.com/dppforgibran/status/1738283822440198265,Prabowo-Gibran,Vice Presidential Candidate Number 2 Rakabuming said that IKN must be continued as a point of economic growth and a symbol of development transformation.
8483,Fri Dec 22 19:40:38 +0000 2023,0.0,0,0.0,0.0,dppforgibran,https://twitter.com/dppforgibran/status/1738283421582135551,Prabowo-Gibran,Vice Presidential Candidate Number 2 Gibran Rakabuming complained that his questions were not answered by Vice Presidential Candidate Number 3 Mahfud MD
8486,Fri Dec 22 18:37:13 +0000 2023,0.0,0,0.0,1.0,nanininaninna,https://twitter.com/nanininaninna/status/1738267464017063990,Prabowo-Gibran,"I'm an old person when I look at your appearance, bro, how come the tweets are so stale, look at the others. Come on, Gen Z young people, support PrabowoGibran so that by 2029 there will be true regeneration and leadership. Let the bridge generation be role models."
8487,Fri Dec 22 18:13:16 +0000 2023,0.0,0,0.0,1.0,PunyaChisato,https://twitter.com/PunyaChisato/status/1738261435460038685,Prabowo-Gibran,"Sorry if my question is a bit difficult, Prabowo Gibran"
8488,Fri Dec 22 18:10:50 +0000 2023,0.0,0,0.0,0.0,demennnnn,https://twitter.com/demennnnn/status/1738260826367406332,Prabowo-Gibran,"If Gibran is labeled as memorizing, others will not want to be labeled as cheating on Prabowogibran's notes"
8489,Fri Dec 22 17:41:22 +0000 2023,0.0,8,1.0,104.0,Mashyta_,https://twitter.com/Mashyta_/status/1738253409944547802,Prabowo-Gibran,It's really scary for prospective leaders who like to lick their own spit for political and personal interests. 2024 WE NEED LEADERS WHO ARE NOT ONLY CLEAN AT TALKING BUT CAN ALSO LISTEN SO THAT THEN THEY CAN LISTEN AND RECEIVE INPUT FROM THE PEOPLE PrabowoGibran
8490,Fri Dec 22 17:36:50 +0000 2023,0.0,0,0.0,0.0,masgibran2024,https://twitter.com/masgibran2024/status/1738252266828935437,Prabowo-Gibran,The distribution of basic necessities by Relawan Mas Gibran is a form of commitment to overcome social inequality RelawanMasGibran MasGibranForIndonesia gibranrakabumingraka prabowogibran prabowo gibran
8491,Fri Dec 22 17:35:55 +0000 2023,0.0,0,0.0,0.0,masgibran2024,https://twitter.com/masgibran2024/status/1738252036662309197,Prabowo-Gibran,"Volunteer Mas Gibran teaches that concern knows no boundaries, especially when it touches the heart of every recipient of basic food. Volunteer MasGibran MasGibranForIndonesia gibranrakabumingraka prabowogibran prabowo gibran"
8492,Fri Dec 22 17:33:31 +0000 2023,0.0,0,0.0,0.0,masgibran2024,https://twitter.com/masgibran2024/status/1738251434163122341,Prabowo-Gibran,Through each basic food package Mas Gibran Volunteers provide more than just assistance but hope and inspiration MasGibran Volunteers MasGibranForIndonesia gibranrakabumingraka prabowogibran prabowo gibran
8493,Fri Dec 22 17:32:09 +0000 2023,0.0,0,0.0,0.0,masgibran2024,https://twitter.com/masgibran2024/status/1738251088988680693,Prabowo-Gibran,"Mas Gibran Volunteers' actions reflect the values ​​of solidarity, proving that united we are strong through basic food supplies. MasGibran Volunteers MasGibranForIndonesia gibranrakabumingraka prabowogibran prabowo gibran"
8494,Fri Dec 22 17:28:31 +0000 2023,3.0,4,6.0,15.0,kompascom,https://twitter.com/kompascom/status/1738250173598609615,Prabowo-Gibran,"Asked about funds to build Solo Gibran, I was helped by Pak Ganjar JernihChoosing Election2024KCM AniesMuhaimin GibranRakabumin PrabowoGibran MuhaiminIskandar Solo"
8495,Fri Dec 22 17:25:23 +0000 2023,0.0,0,0.0,2.0,isty_febryani,https://twitter.com/isty_febryani/status/1738249384893255710,Prabowo-Gibran,"Hello, bro, I've voted twice and will vote again for PrabowoGibran. Don't you want to make me a timser based on my militant followers?"
8496,Fri Dec 22 17:24:17 +0000 2023,1.0,3,0.0,7.0,kompascom,https://twitter.com/kompascom/status/1738249109482672615,Prabowo-Gibran,Gibran Asks Mahfud My Question is Simple No Need to Float ClearChoosing Election2024KCM PrabowoGibran PrabowoSubianto GibranRakabuming
8497,Fri Dec 22 17:22:55 +0000 2023,0.0,0,3.0,8.0,kompascom,https://twitter.com/kompascom/status/1738248767328170322,Prabowo-Gibran,Gibran's Moment to Close the Debate Salami Mahfud and Muhaimin ClearChoosing the 2024 ElectionKCM PrabowoGibran PrabowoSubianto GibranRakabuming
8498,Fri Dec 22 17:20:32 +0000 2023,5.0,28,1.0,13.0,kompascom,https://twitter.com/kompascom/status/1738248166879998063,Prabowo-Gibran,Gibran Asks About SGIE Muhaimin I Don't Understand What It Is ClearChoosing Election2024KCM AniesMuhaimin AniesBaswedan MuhaiminIskandar PrabowoGibran PrabowoSubianto GibranRakabuming
8499,Fri Dec 22 17:18:59 +0000 2023,1.0,0,2.0,8.0,kompascom,https://twitter.com/kompascom/status/1738247777849913563,Prabowo-Gibran,Gibran's Answer When Asked to Choose Infrastructure Development or Clear Human ResourcesChoosing the 2024 ElectionKCM PrabowoGibran PrabowoSubianto GibranRakabuming
8500,Fri Dec 22 17:16:49 +0000 2023,0.0,2,3.0,4.0,kompascom,https://twitter.com/kompascom/status/1738247229352390932,Prabowo-Gibran,Gibran Gus Muhaimin Used to Cut Tumpeng at IKN Not Consistently ClearChoosing the 2024 ElectionKCM PrabowoGibran PrabowoSubianto GibranRakabuming MuhaiminIskandar AniesBaswedan AniesMuhaimin
8501,Fri Dec 22 17:16:32 +0000 2023,0.0,175,1.0,171.0,gibran_gen,https://twitter.com/gibran_gen/status/1738247160955875717,Prabowo-Gibran,"When there was no longer any room for the buzzer to attack, all the mics were discussed even though 3 pairs of vice presidential candidates were also using them Gibran Continues to Move Gibran2024 PrabowoGibran"
8502,Fri Dec 22 17:14:19 +0000 2023,2.0,9,5.0,19.0,kompascom,https://twitter.com/kompascom/status/1738246602735956187,Prabowo-Gibran,Mahfud Says There Are No Investors in KKN Gibran Tells Google to Be ClearChoosing 2024 ElectionKCM PrabowoGibran PrabowoSubianto GibranRakabuming GanjarMahfud GanjarPranowo MahfudMD
8503,Fri Dec 22 17:07:22 +0000 2023,0.0,188,0.0,182.0,gibran_gen,https://twitter.com/gibran_gen/status/1738244850871603605,Prabowo-Gibran,"Mas Gibran's etiquette in facing the Vice Presidential debate continues to remember the role of his Governor, Mr. Ganjar Gibran. Keep Moving Forward. Gibran Soars Gibran2024 PrabowoGibran"
8504,Fri Dec 22 16:30:13 +0000 2023,0.0,2,4.0,15.0,dekade_08,https://twitter.com/dekade_08/status/1738235505396052194,Prabowo-Gibran,Is it true that IKN is not important? Let's listen to what Sis Putri Kasih Understands. Sis Prabowo Gibran Prabowogibran IKN Capital Nusantara Puterikomarudin Kasihpaham IndonesiaSentris IndonesiaGreen 02Continuing Young PeopleIndonesiaGold Decade08 Better Prabowo
8505,Fri Dec 22 16:19:53 +0000 2023,0.0,0,0.0,0.0,Netizenn08,https://twitter.com/Netizenn08/status/1738232904013238333,Prabowo-Gibran,One Round for the 2024 Presidential Election for the sake of Indonesia's Peace and Economic Growth PrabowoPresident PrabowoGibran2024 presidential election
8506,Fri Dec 22 16:18:13 +0000 2023,0.0,0,0.0,0.0,Netizenn08,https://twitter.com/Netizenn08/status/1738232483429384673,Prabowo-Gibran,One Round Presidential Election is More Peaceful Prabowo President Prabowo Gibran 2024 presidential election
